freq_hz,vrms,pkpk,thd_percent
20.0,2.1991508599847043,6.296906,0.08355284063207932
22.440369,1.7506942458636232,5.005000000000001,0.2044204596286015
25.178508,1.7710110939799335,5.005000000000001,0.22779721107105444
28.250751,1.760374732833893,5.0375,0.20248434415168678
31.697864,1.7773537766860035,5.0375,0.18880566694469594
35.565588,1.780773315865891,5.07,0.1943843552007451
39.905246,1.7749372080442734,5.07,0.24175378186990595
44.774423,1.7626823153932192,5.07,0.17728789655671814
50.237729,1.779283671172194,5.07,0.20779050650436667
56.367659,1.7705355715150148,5.07,0.1685985599223315
63.245553,1.7577335285816222,5.07,0.20219327138010834
70.962678,1.7663398087570805,5.07,0.17739584798621585
79.621434,1.7829764216051764,5.07,0.19608674300945036
89.336718,1.7849231972272646,5.07,0.1868220542677094
100.237447,1.7767918533131561,5.07,0.24013571248348126
112.468265,1.7665526796560584,5.07,0.2067855009580154
126.191469,1.7865313557281888,5.1025,0.17399667885320622
141.589157,1.7699970247150136,5.1025,0.20082382335887441
158.865647,1.7856138867347553,5.07,0.18600176903619553
178.250188,1.7877325666888773,5.07,0.19290899990512675
200.0,1.7791859557112069,5.07,0.1954438807425008
224.403691,1.767205961397822,5.07,0.1871563290553071
251.785082,1.784995272402703,5.07,0.19466225644405738
282.507509,1.7711533918607953,5.07,0.20433252587368825
316.978638,1.7859876966261554,5.07,0.20268484583169524
355.655882,1.7876648560342623,5.07,0.18935146581710094
399.052463,1.779174438468584,5.07,0.2039709414809644
447.744228,1.7652572383366683,5.07,0.18197040944049028
502.377286,1.7811099509856207,5.07,0.19282506692680754
563.676586,1.7703821268302502,5.07,0.18360065581573534
632.455532,1.7552288091585098,5.1025,0.17333267692724671
709.626778,1.7630709323507097,5.07,0.18005844232319274
796.214341,1.7781410264655613,5.07,0.21193392406456704
893.367184,1.7787951589488882,5.0375,0.20982606644572108
1002.374467,1.769621747012621,5.07,0.1794249658779983
1124.68265,1.7573373601844355,5.0375,0.18608838180601991
1261.914689,1.775462001142238,5.07,0.1796319134174712
1415.891569,1.7573444525761022,5.005000000000001,0.1867830803122726
1588.656469,1.7705106346757706,5.005000000000001,0.20901842297103582
1782.501876,1.7694941296879174,5.005000000000001,0.18793642603758895
2000.0,1.7586381549369388,4.9725,0.1565505968020024
2244.036909,1.743614913763931,4.9725,0.15100299798401867
2517.850824,1.7559990304667028,5.005000000000001,0.1646183232591836
2825.075089,1.7390488528215646,4.9725,0.16308888108564001
3169.786385,1.7464168259610877,4.9399999999999995,0.1678487746099943
3556.55882,1.7406389552402877,4.907500000000001,0.16550963908070462
3990.52463,1.7251164091156284,4.907500000000001,0.16227793309157554
4477.442277,1.7034453902312219,4.875,0.17453855115041617
5023.772863,1.700730806888615,4.8425,0.1755345218045497
5636.765863,1.677505563329076,4.8100000000000005,0.19432116368061256
6324.55532,1.6284134648485318,4.7125,0.21273380371415648
7096.267785,1.6074210874876564,4.6475,0.13390536345725645
7962.143411,1.5796869642432325,4.550000000000001,0.19463718962970936
8933.671843,1.542856846891506,4.484999999999999,0.2533704493239529
10023.744673,1.5000305905214069,4.3225,0.2108073251186794
11246.826504,1.4563502034194935,4.192500000000001,0.21033161010076715
12619.14689,1.387981819045192,4.03,0.264384023035998
14158.915688,1.3438012343721077,3.9000000000000004,0.17004111595003618
15886.564694,1.2672424738383732,3.705,0.17755465601694506
17825.018763,1.1880780298448415,3.4775,0.23465769877850404
20000.0,1.1117801109032308,3.25,0.23567481537014123
