freq_hz,vrms,pkpk,thd_percent
20.0,2.6597423639442974,7.5888,0.08802883371999935
22.440369,2.6471121765788466,7.6384,0.34835370789129216
25.178508,2.6786702145176435,7.6384,0.34245779381608143
28.250751,2.6631612302134466,7.6384,0.3545917047231007
31.697864,2.6892948018631206,7.6384,0.3327869207749936
35.565588,2.6939951315768926,7.6384,0.3245826395069974
39.905246,2.68566060047207,7.6384,0.3034590638403915
44.774423,2.666893619163689,7.6384,0.3333766717581425
50.237729,2.6925869723461116,7.6384,0.3281726985543615
56.367659,2.6799369753066955,7.6384,0.31286584849912447
63.245553,2.6588964443828944,7.6384,0.3148350198388493
70.962678,2.6739206810913445,7.688,0.28411874683409
79.621434,2.69793873612282,7.6384,0.275690997612098
89.336718,2.7019995044381484,7.6384,0.2677774949617723
100.237447,2.690119456797411,7.688,0.2802226654441085
112.468265,2.6746446681022884,7.688,0.30270611818458526
126.191469,2.705917624029231,7.6384,0.31225059910953146
141.589157,2.679586830384117,7.6384,0.2783154984863534
158.865647,2.703232217055723,7.6384,0.3042892343719482
178.250188,2.7073666471639926,7.688,0.25464878565953847
200.0,2.694751338803638,7.688,0.3072291759519134
224.403691,2.6757485780125156,7.6384,0.27113731171408095
251.785082,2.7024807498178407,7.6384,0.2963512134249469
282.507509,2.682124941650556,7.6384,0.30791077825610125
316.978638,2.7057950640977966,7.6384,0.2945828577760469
355.655882,2.7082771842778572,7.6384,0.28387901064484844
399.052463,2.6953397589647206,7.6384,0.28058706207379497
447.744228,2.6742805832507552,7.6384,0.2856308006211209
502.377286,2.6986633903115815,7.6384,0.26487841821467706
563.676586,2.6816473824930824,7.6384,0.3261998582196476
632.455532,2.6582549795172015,7.6384,0.28800293636239677
709.626778,2.6714644723222505,7.6384,0.2837856679683097
796.214341,2.6935514618258174,7.6384,0.31981498156202987
893.367184,2.6951205085101484,7.6384,0.264935034520138
1002.374467,2.68026614692795,7.6384,0.3025086867461202
1124.68265,2.6631019232406405,7.6384,0.31468838059442666
1261.914689,2.6901115919396354,7.6384,0.3088603804237455
1415.891569,2.661622701532281,7.6384,0.2992114736885981
1588.656469,2.6809381336897724,7.6384,0.31068921911204794
1782.501876,2.680714585091072,7.6384,0.31194970865582033
2000.0,2.663590011742798,7.5888,0.29603270299041073
2244.036909,2.6400378002627156,7.5392,0.3382261188104347
2517.850824,2.658912913889434,7.5392,0.3377411595861573
2825.075089,2.63234279610844,7.5392,0.29092102186536095
3169.786385,2.6447322783828238,7.5392,0.35426124456937574
3556.55882,2.6345600171019066,7.4399999999999995,0.3515086244171852
3990.52463,2.6111997139215526,7.4399999999999995,0.3692095041849291
4477.442277,2.5792127815067913,7.3904,0.3891107626586241
5023.772863,2.5767896491068107,7.3408,0.44661860378650997
5636.765863,2.541275736821961,7.2912,0.4576343258467061
6324.55532,2.466251458647313,7.2416,0.37978552872226057
7096.267785,2.434239448928556,7.142399999999999,0.24036689797563804
7962.143411,2.3895937529747604,6.944,0.2698277866203562
8933.671843,2.335323916629982,6.844799999999999,0.2376536374040824
10023.744673,2.271225540567911,6.696,0.34528122945767326
11246.826504,2.202330037799058,6.4479999999999995,0.33264386555320336
12619.14689,2.1062033642514204,6.199999999999999,0.4539391885671167
14158.915688,2.0334942645682577,5.9024,0.36550719614764837
15886.564694,1.9167493720192004,5.704,0.34881774216971717
17825.018763,1.798478217231446,5.3568,0.416177991108566
20000.0,1.6838319741351866,5.0096,0.3330490921549239
