freq_hz,vrms,pkpk,thd_percent
20.0,3.608831546002667,10.4448,0.0942643492447586
22.440369,3.592734155210485,10.4448,0.5001073911822621
25.178508,3.6369560108024404,10.662399999999998,0.564626542983432
28.250751,3.611697898152612,10.5536,0.5129984885858008
31.697864,3.6466111512010713,10.662399999999998,0.542654654979989
35.565588,3.6567581267346623,10.662399999999998,0.5252457837618556
39.905246,3.6433018246288627,10.5536,0.6004699639960702
44.774423,3.61735899588194,10.662399999999998,0.4706205444321322
50.237729,3.648159235261531,10.5536,0.44364889013857045
56.367659,3.6290193925918888,10.5536,0.47224299062609304
63.245553,3.6075179425017416,10.5536,0.5717994707349108
70.962678,3.6267973693781124,10.662399999999998,0.5901479054240961
79.621434,3.6581394774152614,10.662399999999998,0.5055588068787239
89.336718,3.6627212569629153,10.662399999999998,0.5271990061914849
100.237447,3.648096935133166,10.4448,0.5412775127387863
112.468265,3.6249802372316458,10.662399999999998,0.503616328981974
126.191469,3.670782366412915,10.662399999999998,0.6009294970626615
141.589157,3.637225495425875,10.662399999999998,0.6193995010223861
158.865647,3.6679828408409976,10.662399999999998,0.50195822782412
178.250188,3.671623935705834,10.662399999999998,0.49451351760754064
200.0,3.6548172696275802,10.662399999999998,0.47038953726832555
224.403691,3.6287610421894687,10.662399999999998,0.5404600413737314
251.785082,3.665157923023781,10.662399999999998,0.5003723446849663
282.507509,3.639191347960698,10.662399999999998,0.5324798477311844
316.978638,3.6725678115062763,10.662399999999998,0.4599817449675015
355.655882,3.6740018578808584,10.662399999999998,0.49478341492906674
399.052463,3.6570106149804924,10.662399999999998,0.5176527748227643
447.744228,3.630730825719802,10.5536,0.5180228787863017
502.377286,3.6628815542214843,10.662399999999998,0.4930246053101567
563.676586,3.6411236288772177,10.662399999999998,0.5542152983234734
632.455532,3.608262070340235,10.662399999999998,0.5013339426472087
709.626778,3.6259153611125563,10.662399999999998,0.519534521632766
796.214341,3.654558151674152,10.662399999999998,0.4631908786086305
893.367184,3.657866355725971,10.662399999999998,0.52735670102227
1002.374467,3.6377019266300525,10.662399999999998,0.5438017687009086
1124.68265,3.6118938889928645,10.5536,0.5396171198451906
1261.914689,3.652369167409012,10.5536,0.5791682729474701
1415.891569,3.612588620353001,10.5536,0.5200395040993633
1588.656469,3.6411262297086044,10.4448,0.5548692225310777
1782.501876,3.6364885963995537,10.5536,0.49926572950413595
2000.0,3.61726998554877,10.4448,0.47981808759477285
2244.036909,3.5853091666075323,10.5536,0.521331599547951
2517.850824,3.6135564336891153,10.4448,0.4609647475013423
2825.075089,3.572689175961435,10.4448,0.565895111976336
3169.786385,3.591246562014922,10.4448,0.5243912220428397
3556.55882,3.5780163261159106,10.335999999999999,0.5204145320339489
3990.52463,3.5464454408638515,10.335999999999999,0.5000098705676017
4477.442277,3.50102644269477,10.1184,0.48536280451181274
5023.772863,3.495749925920903,10.2272,0.4909559791016053
5636.765863,3.452723730612688,10.009599999999999,0.5373207012524712
6324.55532,3.3499815055537243,10.009599999999999,0.465429801390166
7096.267785,3.3161411853176572,9.9008,0.30549466182702106
7962.143411,3.253818573823685,9.9008,0.3619756079446163
8933.671843,3.1734652998083965,9.3568,0.41626468967853003
10023.744673,3.09152629797516,9.465599999999998,0.41693784900187536
11246.826504,3.0091342174811677,9.139199999999999,0.4882985821294825
12619.14689,2.8622970336315547,8.595199999999998,0.8998932099736668
14158.915688,2.7808564873434225,8.3776,0.45356886557446646
15886.564694,2.619528956544668,8.0512,0.5549928226258325
17825.018763,2.457569236474122,7.507199999999999,0.4729148549034272
20000.0,2.3066267160162695,7.1808,0.5283135546470981
