freq_hz,vrms,pkpk,thd_percent
20.0,0.8812785295557812,2.5296,0.07737229393864244
22.440369,0.8771243581066485,2.5296,0.8385947312149885
25.178508,0.8866665586205448,2.5296,0.955538238176234
28.250751,0.8815682479944477,2.5296,0.8229749980982618
31.697864,0.8905370253594176,2.5791999999999997,0.8240968261876893
35.565588,0.8923341895949073,2.5791999999999997,0.7687216676046543
39.905246,0.8884948110416853,2.5791999999999997,0.9099959171214919
44.774423,0.8829117657206749,2.5791999999999997,0.8933064593876008
50.237729,0.8912964049832132,2.5791999999999997,0.8855822083030724
56.367659,0.8874042997957582,2.5791999999999997,0.8125417128965983
63.245553,0.8799392281561267,2.5791999999999997,0.920223914646757
70.962678,0.8851875641602744,2.5791999999999997,0.912785103534995
79.621434,0.8934869712581152,2.5791999999999997,0.8155577747880187
89.336718,0.8946261678980779,2.5791999999999997,0.8272686963567982
100.237447,0.8902563052424847,2.5791999999999997,0.786060350542292
112.468265,0.8853770889107081,2.5791999999999997,0.9168827414251938
126.191469,0.8946982131825234,2.5791999999999997,0.9202180090884576
141.589157,0.8871891424403254,2.6288,0.90807670300299
158.865647,0.8948928714254014,2.5791999999999997,0.9413689389815815
178.250188,0.8950501067716823,2.5791999999999997,0.8952549817566968
200.0,0.8907359073125996,2.5296,0.871190622538287
224.403691,0.8836877204080636,2.5791999999999997,0.8515967040262455
251.785082,0.8936450045605356,2.5791999999999997,0.8922875497382552
282.507509,0.8864750893826627,2.5791999999999997,0.8577205038644752
316.978638,0.8932132376985912,2.6288,0.8558045287913794
355.655882,0.8935613109619284,2.5296,0.8681891080856756
399.052463,0.8897001296167153,2.5791999999999997,0.9701314996335031
447.744228,0.8823247512429876,2.5296,0.8913059331646027
502.377286,0.890420437788801,2.5296,0.9380253081610137
563.676586,0.8855182334791306,2.5791999999999997,0.7988882571408229
632.455532,0.8776873816114711,2.5296,0.8863806501288479
709.626778,0.8819131065042632,2.5296,0.9067659599093639
796.214341,0.8891092960305836,2.5791999999999997,0.9329557616313976
893.367184,0.8895734764391304,2.5791999999999997,0.8533081351634038
1002.374467,0.884899030696723,2.5296,0.9397639256635818
1124.68265,0.8784673909303634,2.5296,0.88566775318375
1261.914689,0.8882544373500196,2.5296,0.8736703364477736
1415.891569,0.8789970884320379,2.5296,0.925290177702901
1588.656469,0.8863340971890904,2.5296,0.9604185338946926
1782.501876,0.8852553753307573,2.5296,0.9077808711556914
2000.0,0.8799023224335755,2.5296,0.9564485137394438
2244.036909,0.8728151334343373,2.5296,0.9096188701496092
2517.850824,0.8790513839816191,2.5296,0.9196459159119448
2825.075089,0.8713747424386364,2.5296,0.9061546658006044
3169.786385,0.8757045402006318,2.5296,0.841202937473655
3556.55882,0.8727294422809396,2.5296,0.8681682916208787
3990.52463,0.8656460515661121,2.48,0.8885689266424486
4477.442277,0.8540757065459712,2.48,0.9059497830233814
5023.772863,0.8542525505727214,2.48,0.8217527909359568
5636.765863,0.8431334750227866,2.4303999999999997,0.8006971626095533
6324.55532,0.8089217149168392,2.48,0.40828448736306255
7096.267785,0.7975278994894159,2.48,0.402262493401462
7962.143411,0.7827225746482595,2.4303999999999997,0.5496909800128192
8933.671843,0.764176819245389,2.3808,0.4827684135585576
10023.744673,0.744565225295944,2.2816,0.4887588775486675
11246.826504,0.7212911062144048,2.232,0.5236864938977275
12619.14689,0.6885180367833511,2.1824,0.9912988001851959
14158.915688,0.6665929992791703,2.0831999999999997,0.6514108240316597
15886.564694,0.6285406251818573,1.984,0.4752999307626636
17825.018763,0.5885511839491957,1.8848,0.5225707876864343
20000.0,0.5506511492115493,1.7855999999999999,0.683581516146354
