freq_hz,vrms,pkpk,thd_percent
20.0,0.018388562630708757,0.08674028940613623,0.0028714488672190825
22.440369,0.3440038351034899,1.0019592354975164,0.23719887336706083
25.178508,0.3505427579095426,1.0104545705029513,0.172935825085048
28.250751,0.34016937447086393,0.9738914276951832,0.20841618335381537
31.697864,0.33892858135278636,0.9772591625388914,0.251718341005002
35.565588,0.34037661246046036,0.9726511694970683,0.2002279445901448
39.905246,0.33992411105801557,0.9680072430070218,0.2483008729608532
44.774423,0.3430895038133172,0.9988134276670498,0.23330545832289337
50.237729,0.34891702033037386,1.006088299842789,0.24021159532368574
56.367659,0.3460419032701486,0.9959828962990352,0.2037691900529493
63.245553,0.3423259892713539,0.9938690716066577,0.2690660800745981
70.962678,0.34437671767118105,0.9947477906546165,0.21753722535671807
79.621434,0.34786650812252273,0.9956276755152146,0.24264948059702468
89.336718,0.35032336886508525,1.0011893782964565,0.18502780828657472
100.237447,0.3504615013205571,1.0148521971984972,0.22721412299447574
112.468265,0.34635874174975484,1.0008242506184803,0.25367652757558623
126.191469,0.3482067867749687,0.9949036928538674,0.21751539013301313
141.589157,0.3450380720316993,0.9955911770323027,0.2451050361626546
158.865647,0.34840160872500486,0.9962793740369,0.2270430739929624
178.250188,0.3487226691932353,0.9961724276049373,0.222780455347724
200.0,0.3470421282269674,1.0040340223831647,0.2486854507141356
224.403691,0.34393229606970216,0.9947133130629905,0.21866046655333202
251.785082,0.3470810096448361,1.001310790369326,0.26335676067432356
282.507509,0.3439243962686715,0.9926481469016116,0.26565124766624365
316.978638,0.3471065861035823,0.9919331877544875,0.26868086762771504
355.655882,0.3476585090832119,0.9925354343195666,0.26594634242219745
399.052463,0.3460414573627376,0.9931382295192097,0.21139719301076784
447.744228,0.34307345895441116,0.9996963932174494,0.2430614588732431
502.377286,0.34559074536362683,0.9903892176555799,0.18809998895362956
563.676586,0.3439281471925241,0.9905164077462913,0.24795577727134574
632.455532,0.34113472143552603,0.9985687713190241,0.22096441042059878
709.626778,0.34294881066404165,0.9995411527589251,0.24599750667957473
796.214341,0.34642794320883974,0.9925743603388189,0.18254432367499288
893.367184,0.3468156856545201,1.0005285597646398,0.26375649133964657
1002.374467,0.34518444367676493,0.9926013537552272,0.26469975766311127
1124.68265,0.34307593943282727,1.0005063899836935,0.2052376610585421
1261.914689,0.34710379685962495,0.992530374306186,0.23318554795358856
1415.891569,0.3436032935892709,0.9917821772914954,0.23990645211777012
1588.656469,0.34636550512067066,0.9910348259793852,0.2261608788918597
1782.501876,0.3469434283461146,0.9917143062368627,0.21461379386364635
2000.0,0.34563266275032556,0.9923944855391196,0.22324193695447098
2244.036909,0.3426596572954451,0.9993957257601849,0.23252758292422
2517.850824,0.34612770847148894,0.9984591285689371,0.2386527322543704
2825.075089,0.34389504045557306,1.0069183013782423,0.25152811567463573
3169.786385,0.3468524376365312,0.9915882105803651,0.1925885583313951
3556.55882,0.34719551753743116,0.9991679429151434,0.22944745547889728
3990.52463,0.3455925519554737,0.9988151565068678,0.18638894395638714
4477.442277,0.3427561233613109,0.9902219966775513,0.213592948982729
5023.772863,0.3422702924480741,0.9816401597020507,0.18314166878469407
5636.765863,0.3405232051216656,0.9740833033949997,0.19834760157776385
6324.55532,0.33616524265242703,0.9902877024630383,0.22807741889189917
7096.267785,0.3340786856840948,0.9740245182508428,0.19956603234902812
7962.143411,0.33639024702834425,0.9815217045459523,0.2008663945768819
8933.671843,0.33584700112412963,0.9642602955606647,0.20299963838919674
10023.744673,0.3333748923417981,0.9786172061087656,0.2124239522835135
11246.826504,0.3317692266985426,0.9795505718049323,0.20797755587416322
12619.14689,0.3358509365672975,0.9725781341464431,0.2651987889963553
14158.915688,0.33363488859110313,0.9801534833088655,0.1557995632243223
15886.564694,0.3358923353747206,0.9719200723484257,0.23390515134795892
17825.018763,0.33562024610107205,0.9788378217541375,0.2529042766600151
20000.0,0.33321455703831254,0.9778552636241259,0.19335952880105084
