freq_hz,vrms,pkpk,thd_ratio,thd_percent
20.0,6.377751327858433,18.6,20.54673068153211,2054.6730681532113
21.0,6.374949725291958,18.400000000000002,12.778837362342841,1277.8837362342842
22.0,6.377671048274597,18.400000000000002,3.1569252834347377,315.6925283434738
23.0,6.376657431601607,18.400000000000002,7.875197200366089,787.5197200366089
24.0,6.379436965751759,18.6,3.369889197044009,336.98891970440087
25.0,6.363396577300523,18.400000000000002,5.190084007531868,519.0084007531868
26.0,6.367992462307097,18.6,12.771881460101191,1277.1881460101192
27.0,6.379369247817531,18.6,3.5014515908144737,350.1451590814474
