time_s,volts
6.159999999999999e-05,-12.0
6.2e-05,-12.4
6.24e-05,-12.0
6.28e-05,-11.600000000000001
6.319999999999999e-05,-12.4
6.36e-05,-11.600000000000001
6.4e-05,-12.0
6.44e-05,-12.0
6.48e-05,-12.4
6.52e-05,-12.4
6.56e-05,-12.4
6.599999999999999e-05,-12.4
6.64e-05,-12.4
6.68e-05,-12.4
6.72e-05,-12.0
6.76e-05,-12.4
6.8e-05,-12.4
6.84e-05,-12.8
6.879999999999999e-05,-12.4
6.92e-05,-12.8
6.96e-05,-12.4
7e-05,-12.8
7.04e-05,-12.8
7.08e-05,-12.4
7.12e-05,-12.8
7.159999999999999e-05,-12.8
7.2e-05,-12.8
7.24e-05,-12.8
7.28e-05,-13.200000000000001
7.319999999999999e-05,-12.8
7.36e-05,-12.8
7.4e-05,-12.8
7.439999999999999e-05,-12.8
7.48e-05,-12.8
7.52e-05,-13.200000000000001
7.56e-05,-13.200000000000001
7.599999999999999e-05,-12.8
7.64e-05,-12.8
7.68e-05,-12.8
7.719999999999999e-05,-12.8
7.76e-05,-13.600000000000001
7.8e-05,-13.600000000000001
7.84e-05,-13.200000000000001
7.879999999999999e-05,-14.0
7.92e-05,-13.200000000000001
7.96e-05,-13.200000000000001
7.999999999999999e-05,-13.600000000000001
8.04e-05,-13.200000000000001
8.08e-05,-13.600000000000001
8.12e-05,-13.600000000000001
8.159999999999999e-05,-13.600000000000001
8.2e-05,-13.600000000000001
8.24e-05,-13.600000000000001
8.28e-05,-13.600000000000001
8.319999999999999e-05,-13.600000000000001
8.36e-05,-13.200000000000001
8.4e-05,-13.600000000000001
8.439999999999999e-05,-13.600000000000001
8.48e-05,-13.600000000000001
8.52e-05,-14.0
8.56e-05,-13.600000000000001
8.599999999999999e-05,-14.0
8.64e-05,-14.0
8.68e-05,-13.600000000000001
8.719999999999999e-05,-14.0
8.76e-05,-14.0
8.8e-05,-13.600000000000001
8.84e-05,-13.600000000000001
8.879999999999999e-05,-14.0
8.92e-05,-14.0
8.96e-05,-14.0
8.999999999999999e-05,-14.0
9.04e-05,-14.4
9.08e-05,-14.4
9.12e-05,-14.0
9.159999999999999e-05,-14.4
9.2e-05,-14.4
9.24e-05,-14.0
9.279999999999999e-05,-14.0
9.32e-05,-14.0
9.36e-05,-14.0
9.4e-05,-14.4
9.439999999999999e-05,-13.600000000000001
9.48e-05,-14.8
9.52e-05,-14.0
9.559999999999999e-05,-14.4
9.6e-05,-14.4
9.64e-05,-14.4
9.68e-05,-14.0
9.719999999999999e-05,-14.8
9.76e-05,-14.4
9.8e-05,-15.200000000000001
9.839999999999999e-05,-14.4
9.879999999999999e-05,-14.0
9.92e-05,-14.8
9.96e-05,-14.8
9.999999999999999e-05,-14.8
0.0001004,-14.8
0.0001008,-14.8
0.0001012,-14.8
0.00010159999999999999,-14.8
0.000102,-14.8
0.0001024,-14.4
0.00010279999999999999,-14.4
0.0001032,-14.4
0.0001036,-14.4
0.000104,-14.8
0.00010439999999999999,-15.200000000000001
0.0001048,-14.8
0.0001052,-15.200000000000001
0.00010559999999999999,-15.200000000000001
0.000106,-15.200000000000001
0.0001064,-14.4
0.0001068,-14.8
0.00010719999999999999,-14.8
0.0001076,-15.200000000000001
0.000108,-14.8
0.00010839999999999999,-14.8
0.00010879999999999999,-14.8
0.0001092,-15.200000000000001
0.0001096,-15.200000000000001
0.00010999999999999999,-14.8
0.0001104,-14.8
0.0001108,-15.200000000000001
0.00011119999999999999,-15.200000000000001
0.00011159999999999999,-14.8
0.000112,-15.200000000000001
0.0001124,-15.600000000000001
0.00011279999999999999,-15.600000000000001
0.0001132,-15.200000000000001
0.0001136,-14.8
0.00011399999999999999,-15.200000000000001
0.00011439999999999999,-15.200000000000001
0.0001148,-15.600000000000001
0.0001152,-15.600000000000001
0.00011559999999999999,-15.200000000000001
0.000116,-15.200000000000001
0.0001164,-15.200000000000001
0.00011679999999999999,-14.8
0.00011719999999999999,-15.600000000000001
0.0001176,-15.600000000000001
0.000118,-15.600000000000001
0.00011839999999999999,-15.600000000000001
0.0001188,-15.200000000000001
0.0001192,-15.200000000000001
0.0001196,-15.200000000000001
0.00011999999999999999,-15.600000000000001
0.0001204,-15.600000000000001
0.0001208,-15.600000000000001
0.00012119999999999999,-15.600000000000001
0.0001216,-15.600000000000001
0.000122,-16.0
0.0001224,-15.600000000000001
0.0001228,-16.0
0.00012319999999999999,-15.200000000000001
0.0001236,-15.600000000000001
0.000124,-15.600000000000001
0.0001244,-16.0
0.0001248,-16.0
0.0001252,-15.200000000000001
0.0001256,-16.0
0.000126,-16.0
0.00012639999999999998,-15.600000000000001
0.0001268,-15.600000000000001
0.0001272,-15.600000000000001
0.00012759999999999998,-16.0
0.000128,-15.600000000000001
0.0001284,-16.0
0.0001288,-16.0
0.0001292,-16.0
0.0001296,-16.0
0.00013,-16.0
0.0001304,-16.400000000000002
0.00013079999999999998,-16.0
0.0001312,-16.0
0.0001316,-16.0
0.00013199999999999998,-16.0
0.0001324,-16.0
0.0001328,-16.0
0.00013319999999999999,-16.0
0.0001336,-16.0
0.000134,-15.600000000000001
0.0001344,-16.400000000000002
0.0001348,-16.400000000000002
0.0001352,-16.400000000000002
0.0001356,-16.400000000000002
0.000136,-16.400000000000002
0.00013639999999999998,-15.600000000000001
0.0001368,-16.400000000000002
0.0001372,-16.400000000000002
0.00013759999999999998,-16.400000000000002
0.000138,-15.600000000000001
0.0001384,-16.0
0.00013879999999999999,-16.8
0.0001392,-16.8
0.0001396,-16.400000000000002
0.00014,-16.400000000000002
0.0001404,-16.400000000000002
0.0001408,-16.0
0.0001412,-16.0
0.0001416,-16.400000000000002
0.00014199999999999998,-16.0
0.0001424,-16.400000000000002
0.0001428,-16.400000000000002
0.00014319999999999998,-16.0
0.0001436,-16.0
0.000144,-16.400000000000002
0.00014439999999999999,-16.8
0.0001448,-16.8
0.0001452,-16.400000000000002
0.0001456,-16.8
0.000146,-16.400000000000002
0.00014639999999999998,-16.400000000000002
0.0001468,-16.8
0.0001472,-16.400000000000002
0.00014759999999999998,-16.8
0.000148,-16.8
0.0001484,-16.8
0.00014879999999999998,-16.400000000000002
0.0001492,-16.8
0.0001496,-16.8
0.00015,-16.0
0.0001504,-16.0
0.0001508,-16.8
0.0001512,-16.8
0.0001516,-16.8
0.00015199999999999998,-16.8
0.0001524,-17.2
0.0001528,-16.400000000000002
0.00015319999999999998,-16.400000000000002
0.0001536,-16.8
0.000154,-16.8
0.00015439999999999999,-16.400000000000002
0.0001548,-17.2
0.0001552,-16.8
0.0001556,-16.8
0.000156,-16.400000000000002
0.00015639999999999998,-16.400000000000002
0.0001568,-16.8
0.0001572,-16.400000000000002
0.00015759999999999998,-16.400000000000002
0.000158,-16.8
0.0001584,-16.8
0.00015879999999999998,-16.8
0.0001592,-17.2
0.0001596,-16.8
0.00015999999999999999,-17.2
0.0001604,-16.8
0.0001608,-16.8
0.0001612,-17.2
0.0001616,-16.8
0.00016199999999999998,-16.400000000000002
0.0001624,-17.2
0.0001628,-16.8
0.00016319999999999998,-16.8
0.0001636,-16.400000000000002
0.000164,-16.8
0.00016439999999999998,-16.8
0.0001648,-16.400000000000002
0.0001652,-16.8
0.0001656,-16.8
0.000166,-16.8
0.00016639999999999998,-16.8
0.0001668,-17.2
0.0001672,-16.8
0.00016759999999999998,-16.8
0.000168,-17.6
0.0001684,-16.400000000000002
0.00016879999999999998,-16.8
0.0001692,-16.8
0.0001696,-16.400000000000002
0.00016999999999999999,-17.2
0.0001704,-17.2
0.0001708,-17.2
0.0001712,-17.2
0.0001716,-16.400000000000002
0.00017199999999999998,-16.8
0.0001724,-16.8
0.0001728,-16.8
0.00017319999999999998,-16.8
0.0001736,-16.8
0.000174,-17.2
0.00017439999999999998,-16.8
0.0001748,-17.2
0.0001752,-16.8
0.00017559999999999999,-17.2
0.000176,-16.400000000000002
0.0001764,-17.2
0.0001768,-17.2
0.0001772,-17.6
0.00017759999999999998,-16.8
0.000178,-16.8
0.0001784,-17.2
0.00017879999999999998,-17.2
0.0001792,-16.8
0.0001796,-17.6
0.00017999999999999998,-16.8
0.0001804,-17.2
0.0001808,-16.8
0.00018119999999999999,-17.6
0.0001816,-16.8
0.00018199999999999998,-17.2
0.0001824,-16.8
0.0001828,-16.8
0.00018319999999999998,-16.8
0.0001836,-16.8
0.000184,-17.6
0.00018439999999999998,-17.2
0.0001848,-17.2
0.0001852,-17.2
0.00018559999999999998,-16.8
0.000186,-16.8
0.0001864,-16.8
0.0001868,-17.2
0.0001872,-17.2
0.00018759999999999998,-17.2
0.000188,-17.2
0.0001884,-17.2
0.00018879999999999998,-17.2
0.0001892,-16.8
0.0001896,-16.8
0.00018999999999999998,-16.8
0.0001904,-17.2
0.0001908,-17.2
0.00019119999999999999,-16.8
0.0001916,-17.2
0.000192,-16.8
0.0001924,-17.2
0.0001928,-17.2
0.00019319999999999998,-16.400000000000002
0.0001936,-16.8
0.000194,-17.2
0.00019439999999999998,-17.2
0.0001948,-17.2
0.0001952,-17.2
0.00019559999999999998,-16.8
0.000196,-16.8
0.0001964,-16.400000000000002
0.00019679999999999999,-16.8
0.0001972,-17.2
0.00019759999999999998,-17.2
0.000198,-17.2
0.0001984,-16.8
0.00019879999999999998,-17.2
0.0001992,-17.2
0.0001996,-17.2
0.00019999999999999998,-17.2
0.0002004,-16.8
0.0002008,-17.2
0.00020119999999999998,-17.2
0.0002016,-16.8
0.000202,-17.2
0.0002024,-16.8
0.0002028,-16.8
0.00020319999999999998,-16.400000000000002
0.0002036,-17.6
0.000204,-16.8
0.00020439999999999998,-16.400000000000002
0.0002048,-17.2
0.0002052,-17.2
0.00020559999999999998,-16.8
0.000206,-17.2
0.0002064,-16.8
0.00020679999999999999,-17.2
0.0002072,-17.2
0.00020759999999999998,-17.2
0.000208,-16.8
0.0002084,-17.2
0.00020879999999999998,-16.8
0.0002092,-17.6
0.0002096,-17.2
0.00020999999999999998,-16.8
0.0002104,-16.400000000000002
0.0002108,-16.8
0.00021119999999999998,-16.8
0.0002116,-16.8
0.000212,-16.8
0.00021239999999999999,-16.8
0.0002128,-16.8
0.00021319999999999998,-16.8
0.0002136,-16.8
0.000214,-16.8
0.00021439999999999998,-16.8
0.0002148,-16.8
0.0002152,-16.8
0.00021559999999999998,-16.400000000000002
0.000216,-16.400000000000002
0.0002164,-16.8
0.00021679999999999998,-16.8
0.0002172,-16.8
0.00021759999999999998,-16.8
0.00021799999999999999,-16.8
0.0002184,-16.8
0.00021879999999999998,-16.400000000000002
0.0002192,-16.8
0.0002196,-16.8
0.00021999999999999998,-16.400000000000002
0.0002204,-16.400000000000002
0.0002208,-16.400000000000002
0.00022119999999999998,-16.400000000000002
0.0002216,-16.8
0.000222,-16.8
0.00022239999999999998,-16.8
0.0002228,-16.400000000000002
0.00022319999999999998,-16.8
0.0002236,-16.400000000000002
0.000224,-16.8
0.00022439999999999998,-16.8
0.0002248,-16.8
0.0002252,-16.400000000000002
0.00022559999999999998,-16.8
0.000226,-16.400000000000002
0.0002264,-16.0
0.00022679999999999998,-17.2
0.0002272,-16.400000000000002
0.0002276,-16.0
0.00022799999999999999,-16.8
0.0002284,-16.8
0.00022879999999999998,-16.8
0.0002292,-16.400000000000002
0.0002296,-16.0
0.00022999999999999998,-16.0
0.0002304,-16.8
0.0002308,-16.400000000000002
0.00023119999999999998,-16.8
0.0002316,-16.8
0.000232,-16.400000000000002
0.00023239999999999998,-16.0
0.0002328,-16.0
0.00023319999999999998,-16.400000000000002
0.00023359999999999999,-16.400000000000002
0.000234,-16.400000000000002
0.00023439999999999998,-16.400000000000002
0.0002348,-16.400000000000002
0.0002352,-16.0
0.00023559999999999998,-16.0
0.000236,-16.0
0.0002364,-16.400000000000002
0.00023679999999999998,-16.400000000000002
0.0002372,-16.0
0.0002376,-16.0
0.00023799999999999998,-16.0
0.0002384,-16.0
0.00023879999999999998,-16.0
0.0002392,-16.400000000000002
0.0002396,-16.0
0.00023999999999999998,-16.400000000000002
0.0002404,-16.0
0.0002408,-16.400000000000002
0.00024119999999999998,-15.600000000000001
0.0002416,-16.8
0.000242,-15.600000000000001
0.00024239999999999998,-15.600000000000001
0.0002428,-15.200000000000001
0.0002432,-16.0
0.00024359999999999999,-15.600000000000001
0.000244,-15.200000000000001
0.0002444,-16.0
0.0002448,-16.0
0.0002452,-16.0
0.0002456,-16.0
0.00024599999999999996,-15.600000000000001
0.00024639999999999997,-16.0
0.0002468,-16.0
0.0002472,-16.0
0.0002476,-16.0
0.000248,-16.0
0.00024839999999999997,-15.600000000000001
0.0002488,-15.600000000000001
0.0002492,-15.600000000000001
0.0002496,-16.0
0.00025,-15.200000000000001
0.0002504,-16.0
0.00025079999999999997,-15.600000000000001
0.0002512,-15.600000000000001
0.0002516,-16.0
0.000252,-15.200000000000001
0.0002524,-15.600000000000001
0.00025279999999999996,-15.200000000000001
0.0002532,-16.0
0.0002536,-15.600000000000001
0.000254,-16.0
0.0002544,-15.600000000000001
0.0002548,-15.600000000000001
0.00025519999999999997,-14.8
0.0002556,-15.600000000000001
0.000256,-15.200000000000001
0.0002564,-15.200000000000001
0.0002568,-15.200000000000001
0.00025719999999999996,-15.200000000000001
0.0002576,-16.0
0.000258,-16.0
0.0002584,-15.200000000000001
0.0002588,-15.600000000000001
0.0002592,-15.600000000000001
0.00025959999999999997,-15.600000000000001
0.00026,-15.200000000000001
0.0002604,-15.600000000000001
0.0002608,-14.8
0.0002612,-15.200000000000001
0.00026159999999999996,-15.200000000000001
0.00026199999999999997,-14.8
0.0002624,-14.8
0.0002628,-15.200000000000001
0.0002632,-15.200000000000001
0.0002636,-15.200000000000001
0.00026399999999999997,-15.200000000000001
0.0002644,-15.200000000000001
0.0002648,-14.8
0.0002652,-15.200000000000001
0.0002656,-15.200000000000001
0.000266,-14.8
0.00026639999999999997,-15.200000000000001
0.0002668,-15.200000000000001
0.0002672,-14.8
0.0002676,-15.200000000000001
0.000268,-15.200000000000001
0.00026839999999999996,-14.4
0.0002688,-14.4
0.0002692,-14.4
0.0002696,-15.200000000000001
0.00027,-14.4
0.0002704,-14.8
0.00027079999999999997,-14.8
0.0002712,-14.4
0.0002716,-14.8
0.000272,-14.4
0.0002724,-14.8
0.00027279999999999996,-14.8
0.00027319999999999997,-14.4
0.0002736,-14.4
0.000274,-14.8
0.0002744,-14.4
0.0002748,-14.4
0.00027519999999999997,-14.4
0.0002756,-14.4
0.000276,-14.4
0.0002764,-14.4
0.0002768,-14.4
0.00027719999999999996,-14.4
0.00027759999999999997,-14.0
0.000278,-14.4
0.0002784,-14.4
0.0002788,-14.0
0.0002792,-14.0
0.00027959999999999997,-14.4
0.00028,-14.4
0.0002804,-14.0
0.0002808,-14.4
0.0002812,-14.0
0.0002816,-14.0
0.00028199999999999997,-14.0
0.0002824,-14.0
0.0002828,-14.4
0.0002832,-14.0
0.0002836,-13.600000000000001
0.00028399999999999996,-14.0
0.0002844,-14.0
0.0002848,-14.0
0.0002852,-14.0
0.0002856,-13.600000000000001
0.000286,-14.0
0.00028639999999999997,-14.0
0.0002868,-14.0
0.0002872,-13.600000000000001
0.0002876,-14.4
0.000288,-14.0
0.00028839999999999996,-13.600000000000001
0.00028879999999999997,-14.0
0.0002892,-13.200000000000001
0.0002896,-13.200000000000001
0.00029,-13.600000000000001
0.0002904,-13.200000000000001
0.00029079999999999997,-13.200000000000001
0.0002912,-13.600000000000001
0.0002916,-13.200000000000001
0.000292,-13.200000000000001
0.0002924,-13.200000000000001
0.00029279999999999996,-13.600000000000001
0.00029319999999999997,-13.200000000000001
0.0002936,-13.200000000000001
0.000294,-13.200000000000001
0.0002944,-13.200000000000001
0.0002948,-12.4
0.00029519999999999997,-13.600000000000001
0.0002956,-13.200000000000001
0.000296,-13.200000000000001
0.0002964,-13.200000000000001
0.0002968,-12.8
0.00029719999999999996,-12.8
0.00029759999999999997,-13.600000000000001
0.000298,-12.8
0.0002984,-13.200000000000001
0.0002988,-12.8
0.0002992,-12.8
0.00029959999999999996,-12.8
0.0003,-12.8
0.0003004,-12.8
0.0003008,-12.8
0.0003012,-12.8
0.0003016,-12.4
0.00030199999999999997,-12.8
0.0003024,-12.8
0.0003028,-12.8
0.0003032,-12.8
0.0003036,-12.4
0.00030399999999999996,-12.4
0.00030439999999999997,-12.4
0.0003048,-12.4
0.0003052,-12.4
0.0003056,-12.0
0.000306,-12.4
0.00030639999999999997,-12.4
0.0003068,-12.0
0.0003072,-12.4
0.0003076,-12.4
0.000308,-12.0
0.00030839999999999996,-12.0
0.00030879999999999997,-12.0
0.0003092,-12.4
0.0003096,-12.0
0.00031,-12.4
0.0003104,-12.4
0.00031079999999999997,-12.4
0.0003112,-12.0
0.0003116,-11.600000000000001
0.000312,-12.0
0.0003124,-12.4
0.00031279999999999996,-12.0
0.00031319999999999997,-12.0
0.0003136,-12.4
0.000314,-12.0
0.0003144,-11.600000000000001
0.0003148,-11.600000000000001
0.00031519999999999996,-11.600000000000001
0.0003156,-11.600000000000001
0.000316,-11.600000000000001
0.0003164,-11.600000000000001
0.0003168,-11.600000000000001
0.0003172,-11.600000000000001
0.00031759999999999997,-11.600000000000001
0.000318,-11.600000000000001
0.0003184,-11.600000000000001
0.0003188,-11.600000000000001
0.0003192,-11.200000000000001
0.00031959999999999996,-11.200000000000001
0.00031999999999999997,-11.200000000000001
0.0003204,-11.600000000000001
0.0003208,-11.200000000000001
0.0003212,-11.200000000000001
0.0003216,-11.200000000000001
0.00032199999999999997,-11.200000000000001
0.0003224,-11.200000000000001
0.0003228,-11.200000000000001
0.0003232,-10.8
0.0003236,-11.600000000000001
0.00032399999999999996,-11.200000000000001
0.00032439999999999997,-11.200000000000001
0.0003248,-11.200000000000001
0.0003252,-11.200000000000001
0.0003256,-10.8
0.000326,-10.8
0.00032639999999999996,-10.8
0.0003268,-10.8
0.0003272,-11.200000000000001
0.0003276,-10.8
0.000328,-10.4
0.00032839999999999996,-10.4
0.00032879999999999997,-10.4
0.0003292,-10.4
0.0003296,-10.8
0.00033,-10.4
0.0003304,-10.4
0.00033079999999999996,-9.600000000000001
0.0003312,-10.4
0.0003316,-10.4
0.000332,-10.0
0.0003324,-10.0
0.00033279999999999996,-10.0
0.00033319999999999997,-10.4
0.0003336,-10.4
0.000334,-9.600000000000001
0.0003344,-9.600000000000001
0.0003348,-10.4
0.00033519999999999996,-10.4
0.00033559999999999997,-10.0
0.000336,-9.600000000000001
0.0003364,-9.600000000000001
0.0003368,-10.0
0.0003372,-9.600000000000001
0.00033759999999999997,-10.0
0.000338,-10.0
0.0003384,-10.0
0.0003388,-10.0
0.0003392,-10.0
0.00033959999999999996,-10.0
0.00033999999999999997,-9.200000000000001
0.0003404,-9.600000000000001
0.0003408,-9.200000000000001
0.0003412,-9.600000000000001
0.0003416,-9.200000000000001
0.00034199999999999996,-9.200000000000001
0.0003424,-9.600000000000001
0.0003428,-9.600000000000001
0.0003432,-9.200000000000001
0.0003436,-9.600000000000001
0.00034399999999999996,-9.600000000000001
0.00034439999999999997,-9.200000000000001
0.0003448,-9.200000000000001
0.0003452,-9.200000000000001
0.0003456,-9.200000000000001
0.000346,-8.8
0.00034639999999999996,-9.200000000000001
0.00034679999999999997,-9.200000000000001
0.0003472,-8.8
0.0003476,-8.8
0.000348,-8.8
0.00034839999999999996,-8.8
0.00034879999999999997,-9.200000000000001
0.0003492,-8.8
0.0003496,-8.8
0.00035,-8.8
0.0003504,-9.200000000000001
0.00035079999999999996,-8.8
0.00035119999999999997,-8.8
0.0003516,-8.8
0.000352,-8.8
0.0003524,-8.8
0.0003528,-8.8
0.00035319999999999997,-8.4
0.0003536,-8.4
0.000354,-8.4
0.0003544,-7.6000000000000005
0.0003548,-8.0
0.00035519999999999996,-8.4
0.00035559999999999997,-8.0
0.000356,-8.4
0.0003564,-8.0
0.0003568,-8.0
0.0003572,-8.4
0.00035759999999999996,-8.0
0.000358,-8.0
0.0003584,-8.0
0.0003588,-8.4
0.0003592,-8.0
0.00035959999999999996,-8.0
0.00035999999999999997,-8.0
0.0003604,-8.0
0.0003608,-8.0
0.0003612,-7.2
0.0003616,-7.6000000000000005
0.00036199999999999996,-7.6000000000000005
0.00036239999999999997,-7.6000000000000005
0.0003628,-7.6000000000000005
0.0003632,-7.6000000000000005
0.0003636,-8.0
0.00036399999999999996,-7.2
0.00036439999999999997,-7.2
0.0003648,-7.6000000000000005
0.0003652,-7.6000000000000005
0.0003656,-7.6000000000000005
0.000366,-6.800000000000001
0.00036639999999999996,-7.2
0.00036679999999999997,-7.2
0.0003672,-7.6000000000000005
0.0003676,-7.2
0.000368,-6.800000000000001
0.0003684,-7.2
0.00036879999999999997,-7.2
0.0003692,-7.2
0.0003696,-7.2
0.00037,-6.4
0.0003704,-6.4
0.00037079999999999996,-6.4
0.00037119999999999997,-6.800000000000001
0.0003716,-6.800000000000001
0.000372,-6.800000000000001
0.0003724,-6.800000000000001
0.0003728,-6.4
0.00037319999999999996,-6.800000000000001
0.0003736,-6.4
0.000374,-6.4
0.0003744,-6.4
0.0003748,-6.4
0.00037519999999999996,-6.4
0.00037559999999999997,-6.0
0.000376,-6.0
0.0003764,-6.0
0.0003768,-6.0
0.0003772,-6.0
0.00037759999999999996,-5.6000000000000005
0.00037799999999999997,-5.6000000000000005
0.0003784,-6.0
0.0003788,-6.0
0.0003792,-6.4
0.00037959999999999996,-6.0
0.00037999999999999997,-6.0
0.0003804,-6.0
0.0003808,-5.6000000000000005
0.0003812,-5.6000000000000005
0.0003816,-5.6000000000000005
0.00038199999999999996,-6.0
0.00038239999999999997,-5.6000000000000005
0.0003828,-5.6000000000000005
0.0003832,-5.6000000000000005
0.0003836,-5.6000000000000005
0.000384,-5.6000000000000005
0.00038439999999999997,-5.6000000000000005
0.0003848,-5.2
0.0003852,-5.6000000000000005
0.0003856,-5.2
0.000386,-5.2
0.00038639999999999996,-5.2
0.00038679999999999997,-5.2
0.0003872,-4.800000000000001
0.0003876,-4.4
0.000388,-4.800000000000001
0.0003884,-5.2
0.00038879999999999996,-5.6000000000000005
0.0003892,-4.800000000000001
0.0003896,-4.800000000000001
0.00039,-4.800000000000001
0.0003904,-4.800000000000001
0.00039079999999999996,-4.4
0.00039119999999999997,-4.800000000000001
0.0003916,-4.800000000000001
0.000392,-4.800000000000001
0.0003924,-4.800000000000001
0.0003928,-4.4
0.00039319999999999996,-4.0
0.00039359999999999997,-4.0
0.000394,-4.4
0.0003944,-4.0
0.0003948,-4.0
0.00039519999999999996,-4.4
0.00039559999999999997,-4.4
0.000396,-4.4
0.0003964,-4.0
0.0003968,-4.0
0.0003972,-3.6
0.00039759999999999996,-4.0
0.00039799999999999997,-4.4
0.0003984,-4.0
0.0003988,-4.0
0.0003992,-3.2
0.00039959999999999996,-4.0
0.00039999999999999996,-4.0
0.0004004,-3.6
0.0004008,-3.2
0.0004012,-3.2
0.0004016,-3.6
0.00040199999999999996,-3.2
0.00040239999999999997,-3.2
0.0004028,-4.0
0.0004032,-3.6
0.0004036,-3.2
0.000404,-3.2
0.00040439999999999996,-3.6
0.0004048,-2.8000000000000003
0.0004052,-3.2
